codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao
53556,ACIDENTE,"FALHA ESTRUTURAL",MIRASSOL,SP,BRASIL,SDMH,2015-11-02,09:30:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
35016,ACIDENTE,"FALHA DO MOTOR EM VOO","MOGI DAS CRUZES",SP,BRASIL,****,2009-01-01,15:35:00,SIM,SERIPA-4,FINALIZADA,A-022/CENIPA/2012,1,2012-03-22,6,1,NULL,2016-07-30
31197,ACIDENTE,"PERDA DE CONTROLE EM VOO","MOGI DAS CRUZES",SP,BRASIL,****,2007-11-01,17:45:00,SIM,SERIPA-4,FINALIZADA,A-595/CENIPA/2014,1,2014-10-01,0,1,NULL,2016-07-30
43629,ACIDENTE,"PERDA DE CONTROLE EM VOO","MOGI DAS CRUZES",SP,BRASIL,****,2011-01-07,15:45:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
26860,ACIDENTE,"CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO","MOGI DAS CRUZES",SP,BRASIL,****,2006-05-05,13:30:00,SIM,SERIPA-4,FINALIZADA,A-077/CENIPA/2012,1,2012-08-08,2,1,NULL,2016-07-30
32675,ACIDENTE,"PERDA DE CONTROLE EM VOO","MOGI GUAÇU",SP,BRASIL,****,2008-05-14,19:30:00,SIM,SERIPA-4,FINALIZADA,A-130/CENIPA/2011,1,2011-12-21,2,1,NULL,2016-07-30
28256,ACIDENTE,"MANOBRAS A BAIXA ALTURA","MOGI GUAÇU",SP,BRASIL,****,2007-01-07,11:30:00,SIM,SERIPA-4,FINALIZADA,A-112/CENIPA/2012,1,2012-10-17,2,1,NULL,2016-07-30
53150,ACIDENTE,"PERDA DE CONTROLE EM VOO","MOGI MIRIM",SP,BRASIL,SDMJ,2014-01-31,21:00:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
50339,ACIDENTE,"FALHA DO MOTOR EM VOO","MOGI MIRIM",SP,BRASIL,****,2013-11-29,19:30:00,SIM,SERIPA-4,ATIVA,A-210/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
46356,ACIDENTE,"PERDA DE CONTROLE EM VOO",TAPIRAMUTÁ,BA,BRASIL,****,2012-09-22,15:50:00,SIM,SERIPA-2,FINALIZADA,A-173/CENIPA/2013,1,2013-12-12,3,1,NULL,2016-07-30
46576,"INCIDENTE GRAVE","FALHA DO MOTOR EM VOO",IPATINGA,MG,BRASIL,SBIP,2012-10-28,17:30:00,SIM,CENIPA,ATIVA,IG-592/CENIPA/2016,NULL,NULL,0,1,NULL,2016-07-30
41670,"INCIDENTE GRAVE","FALHA DE SISTEMA / COMPONENTE",IPATINGA,MG,BRASIL,****,2010-06-28,12:45:00,SIM,CENIPA,ATIVA,"A DEFINIR",NULL,NULL,0,1,1,2016-07-30
44238,"INCIDENTE GRAVE","FALHA DE SISTEMA / COMPONENTE",IPATINGA,MG,BRASIL,****,2011-04-01,19:10:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
46153,ACIDENTE,"PERDA DE CONTROLE EM VOO",UAUÁ,BA,BRASIL,****,2012-07-14,14:40:00,***,SERIPA-2,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
30595,ACIDENTE,"PERDA DE CONTROLE NO SOLO",ITAJUBÁ,MG,BRASIL,****,2007-09-19,13:40:00,SIM,SERIPA-3,FINALIZADA,A-002/CENIPA/2010,1,2010-03-19,9,1,NULL,2016-07-30
49154,ACIDENTE,"PERDA DE CONTROLE NO SOLO","NOVA INDEPENDÊNCIA",SP,BRASIL,****,2013-07-25,20:00:00,SIM,SERIPA-4,ATIVA,A-135/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
40267,"INCIDENTE GRAVE","FALHA DO MOTOR EM VOO","VERA CRUZ",BA,BRASIL,SNVR,2010-04-04,11:00:00,SIM,SERIPA-2,ATIVA,IG-580/CENIPA/2016,NULL,NULL,0,1,NULL,2016-07-30
42386,ACIDENTE,"POUSO ANTES DA PISTA","VITÓRIA DA CONQUISTA",BA,BRASIL,SBQV,2010-08-25,17:40:00,SIM,CENIPA,ATIVA,A-512/CENIPA/2016,NULL,NULL,0,1,1,2016-07-30
37357,ACIDENTE,"COLISÃO EM VOO COM OBSTÁCULO","VITÓRIA DA CONQUISTA",BA,BRASIL,****,2009-05-22,21:40:00,SIM,SERIPA-2,FINALIZADA,A-091/CENIPA/2010,1,2010-12-06,2,1,NULL,2016-07-30
29495,ACIDENTE,"FALHA DO MOTOR EM VOO","VITÓRIA DA CONQUISTA",BA,BRASIL,SBQV,2007-06-16,12:30:00,SIM,SERIPA-2,FINALIZADA,A-589/CENIPA/2014,1,2014-09-29,0,1,NULL,2016-07-30
44813,ACIDENTE,"OUTROS TIPOS","NOVO HORIZONTE",SP,BRASIL,****,2011-07-13,03:00:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
41900,ACIDENTE,"FALHA DE SISTEMA / COMPONENTE","NOVO HORIZONTE",SP,BRASIL,****,2010-07-16,19:20:00,SIM,SERIPA-4,FINALIZADA,A-035/CENIPA/2013,1,2013-12-12,3,1,NULL,2016-07-30
26121,ACIDENTE,"FALHA DO MOTOR EM VOO","NOVO HORIZONTE",SP,BRASIL,****,2006-01-16,14:20:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
27490,ACIDENTE,"COLISÃO COM OBSTÁCULO NO SOLO","WENCESLAU GUIMARÃES",BA,BRASIL,****,2006-07-23,16:00:00,SIM,SERIPA-2,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
44141,ACIDENTE,"FALHA DO MOTOR EM VOO",OLÍMPIA,SP,BRASIL,****,2011-03-23,12:30:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
43452,ACIDENTE,"FALHA DO MOTOR EM VOO",OLÍMPIA,SP,BRASIL,****,2010-12-03,12:00:00,SIM,SERIPA-4,FINALIZADA,"ENCERRADA NO RAI",NULL,NULL,0,1,NULL,2016-07-30
46842,ACIDENTE,"PERDA DE CONTROLE EM VOO",ITUIUTABA,MG,BRASIL,****,2012-12-22,21:30:00,***,SERIPA-3,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
45072,ACIDENTE,"PERDA DE CONTROLE NO SOLO",ORLÂNDIA,SP,BRASIL,SDOR,2011-09-17,15:45:00,SIM,SERIPA-4,FINALIZADA,A-615/CENIPA/2014,1,2015-03-20,0,1,1,2016-07-30
35515,ACIDENTE,"FALHA DO MOTOR EM VOO",ORLÂNDIA,SP,BRASIL,****,2009-03-02,15:15:00,SIM,SERIPA-4,FINALIZADA,A-074/CENIPA/2010,1,2010-09-24,2,1,NULL,2016-07-30
45055,ACIDENTE,"POUSO SEM TREM",ORLÂNDIA,SP,BRASIL,SDOR,2011-09-02,20:35:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
44879,ACIDENTE,"PERDA DE CONTROLE EM VOO",OSASCO,SP,BRASIL,****,2011-07-25,17:25:00,SIM,SERIPA-4,FINALIZADA,A-523/CENIPA/2014,1,2014-08-22,0,1,NULL,2016-07-30
44762,ACIDENTE,"PERDA DE CONTROLE EM VOO",OSASCO,SP,BRASIL,****,2011-07-11,13:35:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
51567,ACIDENTE,"PERDA DE CONTROLE NO SOLO",OUROESTE,SP,BRASIL,****,2014-06-17,18:00:00,SIM,SERIPA-4,FINALIZADA,A-110/CENIPA/2014,1,2015-05-15,0,1,NULL,2016-07-30
44592,ACIDENTE,INDETERMINADA,"OURO VERDE",SP,BRASIL,****,2011-05-28,19:40:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
53327,ACIDENTE,"FALHA DO MOTOR EM VOO",PACAEMBU,SP,BRASIL,NULL,2015-06-14,18:00:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
53463,ACIDENTE,"PANE SECA",PACAEMBU,SP,BRASIL,****,2015-08-24,15:00:00,SIM,SERIPA-4,FINALIZADA,A-116/CENIPA/2015,1,2016-06-16,0,1,NULL,2016-07-30
45572,ACIDENTE,"PERDA DE CONTROLE EM VOO",PALESTINA,SP,BRASIL,****,2012-02-06,20:30:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
47648,ACIDENTE,"FALHA DO MOTOR EM VOO",JAÍBA,MG,BRASIL,****,2013-04-20,12:00:00,SIM,SERIPA-3,FINALIZADA,A-073/CENIPA/2013,1,2013-08-26,0,1,NULL,2016-07-30
44533,ACIDENTE,"PANE SECA",JAÍBA,MG,BRASIL,****,2011-05-10,20:30:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,0,2016-07-30
44670,ACIDENTE,"PANE SECA",JANAÚBA,MG,BRASIL,****,2011-06-02,10:00:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
52634,ACIDENTE,"FALHA DO MOTOR EM VOO","PARAGUAÇU PAULISTA",SP,BRASIL,****,2014-10-09,11:40:00,SIM,SERIPA-4,ATIVA,A-169/CENIPA/2014,NULL,NULL,0,1,NULL,2016-07-30
51434,ACIDENTE,"FALHA DO MOTOR EM VOO","JOÃO MONLEVADE",MG,BRASIL,****,2014-03-04,19:30:00,***,SERIPA-3,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
52958,ACIDENTE,"COLISÃO EM VOO COM OBSTÁCULO",PAULÍNIA,SP,BRASIL,****,2013-07-13,17:36:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
52638,ACIDENTE,"OUTROS TIPOS",JUATUBA,MG,BRASIL,****,2014-10-17,20:30:00,SIM,SERIPA-3,FINALIZADA,A-173/CENIPA/2014,1,2016-06-23,0,1,NULL,2016-07-30
52635,ACIDENTE,"FALHA DO MOTOR EM VOO",JUATUBA,MG,BRASIL,****,2014-10-10,18:00:00,SIM,SERIPA-3,FINALIZADA,A-170/CENIPA/2014,1,2016-07-14,1,1,NULL,2016-07-30
38659,ACIDENTE,"PERDA DE CONTROLE NO SOLO","JUIZ DE FORA",MG,BRASIL,SBJF,2009-10-20,18:00:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
27668,ACIDENTE,"PERDA DE CONTROLE NO SOLO","JUIZ DE FORA",MG,BRASIL,SBJF,2006-09-14,17:45:00,SIM,SERIPA-3,FINALIZADA,A-502/CENIPA/2016,1,2016-03-18,0,1,1,2016-07-30
46705,"INCIDENTE GRAVE","POUSO SEM TREM","JUIZ DE FORA",MG,BRASIL,SBJF,2012-12-12,17:50:00,SIM,SERIPA-3,FINALIZADA,IG-157/CENIPA/2013,1,2013-11-13,0,1,1,2016-07-30
49152,ACIDENTE,"PERDA DE CONTROLE NO SOLO","JUIZ DE FORA",MG,BRASIL,SBJF,2013-07-27,13:20:00,SIM,SERIPA-3,FINALIZADA,A-138/CENIPA/2013,1,2015-02-09,0,1,1,2016-07-30
46202,ACIDENTE,"CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO","JUIZ DE FORA",MG,BRASIL,****,2012-07-28,10:45:00,SIM,SERIPA-3,FINALIZADA,A-004/CENIPA/2014,1,2014-07-15,1,1,NULL,2016-07-30
38495,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","JUIZ DE FORA",MG,BRASIL,SBJF,2009-04-21,15:57:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
31276,ACIDENTE,"COLISÃO EM VOO COM OBSTÁCULO","JUIZ DE FORA",MG,BRASIL,****,2007-12-15,22:48:00,SIM,SERIPA-3,FINALIZADA,A-067/CENIPA/2013,1,2013-11-10,3,1,NULL,2016-07-30
37535,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","JUIZ DE FORA",MG,BRASIL,****,2009-06-02,20:10:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
48878,"INCIDENTE GRAVE","COM TREM DE POUSO",PENÁPOLIS,SP,BRASIL,SDPN,2013-06-25,12:30:00,SIM,SERIPA-4,FINALIZADA,IG-118/CENIPA/2013,1,2014-06-02,0,1,NULL,2016-07-30
47298,ACIDENTE,"COLISÃO COM OBSTÁCULO NO SOLO","PEREIRA BARRETO",SP,BRASIL,SNXI,2013-03-31,23:43:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
52934,ACIDENTE,"PERDA DE CONTROLE EM VOO","LAGOA FORMOSA",MG,BRASIL,****,2014-01-03,21:00:00,SIM,SERIPA-3,ATIVA,A-001/CENIPA/2014,NULL,NULL,0,1,NULL,2016-07-30
43727,ACIDENTE,"PERDA DE CONTROLE NO SOLO",PIACATU,SP,BRASIL,****,2010-12-11,03:00:00,NÃO,SERIPA-4,FINALIZADA,"ENCERRADA NO RAI",NULL,NULL,0,1,NULL,2016-07-30
53223,ACIDENTE,INDETERMINADA,PINDORAMA,SP,BRASIL,****,2015-04-22,12:45:00,SIM,SERIPA-4,FINALIZADA,A-062/CENIPA/2015,1,2016-06-16,0,1,NULL,2016-07-30
50324,ACIDENTE,"FALHA DO MOTOR EM VOO",LAVRAS,MG,BRASIL,****,2013-11-04,13:30:00,SIM,SERIPA-3,FINALIZADA,A-199/CENIPA/2013,1,2014-08-22,0,1,NULL,2016-07-30
38839,ACIDENTE,"PANE SECA",PINHALZINHO,SP,BRASIL,****,2009-11-22,19:20:00,SIM,SERIPA-4,FINALIZADA,A-574/CENIPA/2014,1,2014-08-15,0,1,NULL,2016-07-30
45217,"INCIDENTE GRAVE","PERDA DE COMPONENTE EM VOO",PIQUETE,SP,BRASIL,****,2011-10-25,21:35:00,SIM,CENIPA,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
45282,ACIDENTE,"PERDA DE CONTROLE NO SOLO",PIRACICABA,SP,BRASIL,****,2011-11-26,12:00:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
40067,ACIDENTE,"PERDA DE CONTROLE NO SOLO",PIRACICABA,SP,BRASIL,SDPW,2009-11-18,19:00:00,SIM,SERIPA-4,FINALIZADA,A-048/CENIPA/2011,1,2011-08-01,9,1,NULL,2016-07-30
46858,ACIDENTE,"POUSO EM LOCAL NÃO PREVISTO",PIRACICABA,SP,BRASIL,SDPW,2013-01-18,17:45:00,SIM,SERIPA-4,ATIVA,A-008/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
34503,ACIDENTE,"PERDA DE CONTROLE NO SOLO",PIRACICABA,SP,BRASIL,SDPW,2008-11-26,13:45:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
30041,"INCIDENTE GRAVE","PERDA DE CONTROLE EM VOO",PIRACICABA,SP,BRASIL,****,2007-03-16,20:20:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
45602,ACIDENTE,INDETERMINADA,PIRACICABA,SP,BRASIL,****,2011-06-14,20:00:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
53333,ACIDENTE,"PERDA DE CONTROLE NO SOLO",PIRACICABA,SP,BRASIL,SDPW,2015-06-17,19:30:00,SIM,SERIPA-4,FINALIZADA,A-090/CENIPA/2015,1,2016-04-22,2,1,1,2016-07-30
42760,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO",PIRACICABA,SP,BRASIL,SDPW,2010-09-10,11:10:00,SIM,SERIPA-4,FINALIZADA,IG-612/CENIPA/2014,1,2015-03-20,0,1,NULL,2016-07-30
52274,ACIDENTE,"FALHA DE SISTEMA / COMPONENTE",PIRAJUÍ,SP,BRASIL,****,2014-08-27,09:50:00,SIM,SERIPA-4,ATIVA,A-146/CENIPA/2014,NULL,NULL,0,1,NULL,2016-07-30
40270,"INCIDENTE GRAVE","FOGO NO SOLO",PIRASSUNUNGA,SP,BRASIL,SDPY,2010-04-15,20:15:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
37376,ACIDENTE,"CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO",PIRASSUNUNGA,SP,BRASIL,****,2009-05-25,22:14:00,SIM,SERIPA-4,FINALIZADA,A-064/CENIPA/2013,1,2013-12-30,2,1,NULL,2016-07-30
40357,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO",PIRASSUNUNGA,SP,BRASIL,SDPY,2009-11-07,20:15:00,SIM,SERIPA-4,FINALIZADA,IG-571/CENIPA/2014,1,2015-02-09,2,1,NULL,2016-07-30
45089,ACIDENTE,"POUSO LONGO",MANHUAÇU,MG,BRASIL,****,2011-10-07,20:38:00,SIM,SERIPA-3,FINALIZADA," A - 515/CENIPA/2015",1,2016-06-30,0,1,1,2016-07-30
29175,ACIDENTE,"FALHA DO MOTOR EM VOO",POLONI,SP,BRASIL,****,2007-04-26,12:00:00,SIM,SERIPA-4,FINALIZADA,A-064/CENIPA/2012,1,2012-07-03,4,1,NULL,2016-07-30
46977,ACIDENTE,INDETERMINADA,"PORTO FELIZ",SP,BRASIL,****,2013-02-06,22:00:00,SIM,SERIPA-4,ATIVA,A-028/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
50995,ACIDENTE,"PERDA DE CONTROLE EM VOO",POTIRENDABA,SP,BRASIL,****,2014-03-26,21:20:00,SIM,SERIPA-4,FINALIZADA,A-063/CENIPA/2014,1,2015-02-09,1,1,NULL,2016-07-30
47081,ACIDENTE,"FALHA DO MOTOR EM VOO",PRADÓPOLIS,SP,BRASIL,****,2013-03-02,13:30:00,SIM,SERIPA-4,ATIVA,A-043/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
38845,ACIDENTE,"COM COMANDOS DE VOO","PRAIA GRANDE",SP,BRASIL,****,2009-12-23,15:20:00,SIM,SERIPA-4,FINALIZADA,A-015/CENIPA/2012,1,2012-02-22,2,1,NULL,2016-07-30
48729,ACIDENTE,"FALHA DO MOTOR EM VOO","PRESIDENTE BERNARDES",SP,BRASIL,****,2013-06-07,10:40:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
48762,ACIDENTE,"COM HÉLICE","PRESIDENTE VENCESLAU",SP,BRASIL,****,2013-06-01,17:35:00,SIM,SERIPA-4,FINALIZADA,A-106/CENIPA/2013,1,2014-04-24,0,1,NULL,2016-07-30
49892,ACIDENTE,"FALHA DO MOTOR EM VOO",PROMISSÃO,SP,BRASIL,****,2013-10-14,20:10:00,SIM,SERIPA-4,FINALIZADA,A-186/CENIPA/2013,1,2014-03-28,1,1,NULL,2016-07-30
38280,"INCIDENTE GRAVE","PERDA DE COMPONENTE EM VOO","MINAS NOVAS",MG,BRASIL,****,2009-07-19,14:40:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
35682,ACIDENTE,"PERDA DE CONTROLE EM VOO","MONTE CARMELO",MG,BRASIL,****,2009-01-21,14:30:00,SIM,SERIPA-3,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
50992,ACIDENTE,INDETERMINADA,"RIBEIRÃO PRETO",SP,BRASIL,****,2014-03-23,13:55:00,SIM,SERIPA-4,ATIVA,A-060/CENIPA/2014,NULL,NULL,0,1,NULL,2016-07-30
43633,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2011-01-01,19:35:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,10,1,1,2016-07-30
34537,ACIDENTE,"POUSO SEM TREM","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2008-11-30,16:35:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
30640,ACIDENTE,"POUSO BRUSCO","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2007-09-22,14:30:00,SIM,SERIPA-4,FINALIZADA,A-063/CENIPA/2010,1,2010-07-15,1,1,NULL,2016-07-30
46755,"INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2012-12-21,09:43:00,SIM,SERIPA-4,FINALIZADA,IG-159/CENIPA/2013,1,2013-10-21,0,1,1,2016-07-30
53361,"INCIDENTE GRAVE","ESTOURO DE PNEU","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2015-07-07,12:40:00,SIM,SERIPA-4,FINALIZADA,IG-098/CENIPA/2015,1,2016-06-23,0,1,NULL,2016-07-30
31415,ACIDENTE,"PERDA DE CONTROLE EM VOO","RIBEIRÃO PRETO",SP,BRASIL,****,2007-11-01,13:45:00,SIM,SERIPA-4,FINALIZADA,A-009/CENIPA/2012,1,2012-02-22,3,1,NULL,2016-07-30
49493,"INCIDENTE GRAVE","COM TREM DE POUSO","RIBEIRÃO PRETO",SP,BRASIL,SBRP,2013-08-18,19:04:00,SIM,SERIPA-4,FINALIZADA,IG-147/CENIPA/2013,1,2014-06-16,0,1,NULL,2016-07-30
52539,ACIDENTE,"COLISÃO DE AERONAVES EM VOO","RIO CLARO",SP,BRASIL,****,2014-07-20,19:30:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,2,NULL,2016-07-30
45051,ACIDENTE,"PERDA DE CONTROLE EM VOO","RIO CLARO",SP,BRASIL,****,2011-09-18,16:10:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
45899,ACIDENTE,"PERDA DE CONTROLE NO SOLO","RIO CLARO",SP,BRASIL,SDRK,2012-06-03,19:40:00,SIM,SERIPA-4,FINALIZADA,A-120/CENIPA/2013,1,2014-07-21,0,1,NULL,2016-07-30
52292,"INCIDENTE GRAVE","COM TREM DE POUSO","RIO CLARO",SP,BRASIL,SDRK,2014-08-20,16:50:00,SIM,SERIPA-4,FINALIZADA,IG-141/CENIPA/2014,1,2015-04-30,0,1,1,2016-07-30
49882,ACIDENTE,"FALHA DO MOTOR EM VOO","RIO CLARO",SP,BRASIL,SDRK,2013-10-14,15:30:00,SIM,SERIPA-4,FINALIZADA,A-185/CENIPA/2013,1,2014-03-24,1,1,NULL,2016-07-30
37578,ACIDENTE,"POUSO ANTES DA PISTA",NANUQUE,MG,BRASIL,****,2009-06-13,15:20:00,SIM,SERIPA-3,FINALIZADA,A-061/CENIPA/2011,1,2011-08-29,3,1,NULL,2016-07-30
52984,ACIDENTE,"PERDA DE CONTROLE EM VOO","NOVA LIMA",MG,BRASIL,SJLY,2015-02-01,15:10:00,SIM,SERIPA-3,FINALIZADA,A-015/CENIPA/2015,1,2016-04-22,0,1,NULL,2016-07-30
49113,"INCIDENTE GRAVE","POUSO EM LOCAL NÃO PREVISTO","NOVA LIMA",MG,BRASIL,****,2013-06-15,12:00:00,SIM,SERIPA-3,FINALIZADA,IG-129/CENIPA/2013,1,2014-06-16,4,1,NULL,2016-07-30
34257,"INCIDENTE GRAVE","FALHA DO MOTOR EM VOO",SALES,SP,BRASIL,****,2008-10-22,14:05:00,SIM,SERIPA-4,FINALIZADA,I-045/CENIPA/2013,1,2013-09-10,3,1,NULL,2016-07-30
36868,ACIDENTE,"COLISÃO COM OBSTÁCULO NO SOLO","SALES OLIVEIRA",SP,BRASIL,****,2009-01-24,19:35:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,NULL,2016-07-30
50253,ACIDENTE,"COLISÃO EM VOO COM OBSTÁCULO","NOVA PONTE",MG,BRASIL,****,2013-12-31,14:25:00,SIM,SERIPA-3,FINALIZADA,A-232/CENIPA/2013,1,2014-06-16,0,1,NULL,2016-07-30
45941,"INCIDENTE GRAVE","FALHA DO MOTOR EM VOO","SALTO DE PIRAPORA",SP,BRASIL,SDBN,2012-05-25,20:15:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,1,1,2016-07-30
46703,ACIDENTE,"PANE SECA",OLIVEIRA,MG,BRASIL,****,2012-12-10,18:50:00,SIM,SERIPA-3,FINALIZADA,A-155/CENIPA/2013,1,2013-10-21,0,1,NULL,2016-07-30
46255,ACIDENTE,"COLISÃO DE AERONAVES EM VOO","SANTA BÁRBARA D'OESTE",SP,BRASIL,****,2012-08-18,12:40:00,SIM,SERIPA-4,ATIVA,"A DEFINIR",NULL,NULL,0,2,NULL,2016-07-30
45753,"INCIDENTE GRAVE","POUSO BRUSCO","OURO FINO",MG,BRASIL,SNOF,2012-04-02,16:30:00,SIM,SERIPA-3,FINALIZADA,IG-556/CENIPA/2014,1,2014-06-17,0,1,1,2016-07-30
53331,ACIDENTE,"COLISÃO EM VOO COM OBSTÁCULO","OURO PRETO",MG,BRASIL,****,2015-06-16,19:10:00,SIM,SERIPA-3,ATIVA,A-088/CENIPA/2015,NULL,NULL,0,1,NULL,2016-07-30
45169,ACIDENTE,"PERDA DE CONTROLE EM VOO","SANTA CLARA D'OESTE",SP,BRASIL,****,2011-11-01,19:28:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
47675,ACIDENTE,"PERDA DE COMPONENTE NO SOLO","SANTA CRUZ DAS PALMEIRAS",SP,BRASIL,****,2013-04-16,22:30:00,SIM,SERIPA-4,ATIVA,A-069/CENIPA/2013,NULL,NULL,0,1,NULL,2016-07-30
50344,ACIDENTE,"POUSO SEM TREM","SANTA CRUZ DO RIO PARDO",SP,BRASIL,****,2013-12-07,10:00:00,SIM,SERIPA-4,FINALIZADA,A-216/CENIPA/2013,1,2014-04-23,1,1,NULL,2016-07-30
46780,ACIDENTE,"OUTROS TIPOS","SANTA FÉ DO SUL",SP,BRASIL,****,2012-12-29,21:00:00,***,SERIPA-4,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
46179,ACIDENTE,"PERDA DE CONTROLE NO SOLO","SANTA FÉ DO SUL",SP,BRASIL,SILT,2012-07-16,12:00:00,SIM,SERIPA-4,FINALIZADA,A-178/CENIPA/2013,1,2013-12-18,0,1,NULL,2016-07-30
38638,ACIDENTE,"PERDA DE CONTROLE EM VOO","SANTA ISABEL",SP,BRASIL,****,2009-09-21,12:55:00,SIM,SERIPA-4,FINALIZADA,A-060/CENIPA/2013,1,2013-12-30,2,1,NULL,2016-07-30
35256,ACIDENTE,"FALHA DO MOTOR EM VOO","PARÁ DE MINAS",MG,BRASIL,SNPA,2009-02-09,18:30:00,SIM,SERIPA-3,FINALIZADA,A-120/CENIPA/2012,1,2012-11-19,1,1,NULL,2016-07-30
39711,"INCIDENTE GRAVE","COM TREM DE POUSO","PARÁ DE MINAS",MG,BRASIL,****,2010-01-10,20:00:00,***,SERIPA-3,NULL,NULL,NULL,NULL,0,1,NULL,2016-07-30
51055,"INCIDENTE GRAVE","COLISÃO EM VOO COM OBSTÁCULO","PARÁ DE MINAS",MG,BRASIL,****,2014-02-13,10:30:00,SIM,SERIPA-3,FINALIZADA,IG-032/CENIPA/2015,1,2016-04-22,0,1,NULL,2016-07-30
