codigo_aeronave,codigo_ocorrencia,matricula,codigo_operador,equipamento,fabricante,modelo,tipo_motor,quantidade_motores,peso_maximo_decolagem,quantidade_assentos,ano_fabricacao,pais_registro,categoria_registro,categoria_aviacao,origem_voo,destino_voo,fase_operacao,tipo_operacao,nivel_dano,quantidade_fatalidades,dia_extracao
14094,47872,PRZAI,3992,AVIÃO,"AEROCENTRO AERONAVES",RV-10,PISTÃO,1,1224,4,2013,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,DESTRUÍDA,1,2016-07-30
14098,47876,PTICH,3992,AVIÃO,"PIPER AIRCRAFT",PA-28R-200,PISTÃO,1,1202,4,1972,BRASIL,TPP,PARTICULAR,SWXM,SWSI,DESCIDA,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14101,47879,PRLJI,1036,AVIÃO,"CESSNA AIRCRAFT",210L,PISTÃO,1,1724,6,1975,BRASIL,TPX,"TÁXI AÉREO",SISO,SBJC,"CIRCUITO DE TRÁFEGO","TÁXI AÉREO",SUBSTANCIAL,2,2016-07-30
14119,47901,PRVIP,2507,AVIÃO,"BEECH AIRCRAFT",200,TURBOÉLICE,2,5670,10,1978,BRASIL,TPX,"TÁXI AÉREO",SWDN,SBPJ,POUSO,"TÁXI AÉREO",LEVE,NULL,2016-07-30
14127,52831,PTYHP,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1089,4,1998,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14136,47926,PPXNZ,3992,AVIÃO,"FABRICACAO PROPRIA",CMA,***,0,0,0,0,BRASIL,PEX,EXPERIMENTAL,****,****,"PARTIDA DO MOTOR",EXPERIMENTAL,NENHUM,NULL,2016-07-30
14138,47936,PUEDR,3992,ULTRALEVE,"ANDRE A.FERDINAND",BUCKER,PISTÃO,1,700,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,"ARREMETIDA NO SOLO",EXPERIMENTAL,LEVE,NULL,2016-07-30
14138,52281,PUEDR,3992,ULTRALEVE,"ANDRE A.FERDINAND",BUCKER,PISTÃO,1,700,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,"CORRIDA APÓS POUSO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14154,47965,PUAUN,3992,ULTRALEVE,"ORION LTDA","F1A EAGLE",PISTÃO,1,450,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,"CIRCUITO DE TRÁFEGO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14155,47966,PTGUR,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1980,BRASIL,SAE-AG,AGRÍCOLA,****,****,ESPECIALIZADA,AGRÍCOLA,DESTRUÍDA,1,2016-07-30
14164,47979,PUBRA,3992,ULTRALEVE,"FABRICACAO PROPRIA",EXPERIMENT,PISTÃO,1,0,0,0,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14165,47980,PTCDI,3992,AVIÃO,"CESSNA AIRCRAFT",182G,PISTÃO,1,1270,4,1964,BRASIL,TPP,PARTICULAR,SSPN,SSCI,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14166,47981,PRVAR,3992,AVIÃO,"AIR TRACTOR",AT-502B,TURBOÉLICE,1,3629,1,2012,BRASIL,TPP,PARTICULAR,****,****,ESPECIALIZADA,AGRÍCOLA,DESTRUÍDA,1,2016-07-30
14167,47983,PPEIH,4153,HELICÓPTERO,"EUROCOPTER FRANCE","AS 350 BA",TURBOEIXO,1,2100,6,1983,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,DECOLAGEM,POLICIAL,SUBSTANCIAL,NULL,2016-07-30
14179,47998,PPPMC,3992,AVIÃO,"CESSNA AIRCRAFT",TU206G,PISTÃO,1,1633,6,1981,BRASIL,TPP,PARTICULAR,SWRD,****,TÁXI,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14191,48013,PTHPK,3143,HELICÓPTERO,"ROBINSON HELICOPTER","R22 BETA",PISTÃO,1,621,2,1991,BRASIL,PRI,INSTRUÇÃO,SBMT,SBMT,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14218,48053,PTWDI,3992,AVIÃO,"CESSNA AIRCRAFT",210N,PISTÃO,1,1724,6,1979,BRASIL,TPP,PARTICULAR,SBCG,SSKG,"APROXIMAÇÃO FINAL",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14226,53196,PRFLM,2091,AVIÃO,"PIPER AIRCRAFT",PA-34-200,PISTÃO,2,1905,6,1972,BRASIL,PRI,INSTRUÇÃO,SBFL,SBFL,"ARREMETIDA NO SOLO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14309,52835,PTGGA,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1975,BRASIL,TPP,PARTICULAR,****,****,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
14350,51449,PTWHT,3992,AVIÃO,"CESSNA AIRCRAFT",210N,PISTÃO,1,1724,6,1979,BRASIL,TPP,PARTICULAR,SWWB,SWSI,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14399,51033,PTWPZ,3992,AVIÃO,"BEECH AIRCRAFT",58,PISTÃO,2,2449,6,1994,BRASIL,TPP,PARTICULAR,SNDH,SNTY,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14519,53324,PTBHC,3992,AVIÃO,"CESSNA AIRCRAFT",172A,PISTÃO,1,998,4,1961,BRASIL,TPP,PARTICULAR,SWNV,SWNV,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14524,53333,PPTZV,870,AVIÃO,"AMERICAN CHAMPION",8KCAB,PISTÃO,1,816,2,1997,BRASIL,PIN,INSTRUÇÃO,SBBU,SDPW,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14540,52982,PTBMR,3992,AVIÃO,"CESSNA AIRCRAFT",182D,PISTÃO,1,1159,4,1962,BRASIL,TPP,PARTICULAR,****,****,"NAVEGAÇÃO A BAIXA ALTURA",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14547,50349,PUTBH,3992,ULTRALEVE,***,ADVENTURE,PISTÃO,1,420,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,EXPERIMENTAL,SUBSTANCIAL,2,2016-07-30
14627,48630,PTBCR,258,AVIÃO,"PIPER AIRCRAFT",PA-22-135,PISTÃO,1,885,4,1954,BRASIL,PRI,INSTRUÇÃO,****,****,DECOLAGEM,INSTRUÇÃO,DESTRUÍDA,NULL,2016-07-30
14628,48652,PRDJC,3992,HELICÓPTERO,"EUROCOPTER FRANCE","EC 130 B4",TURBOEIXO,1,2427,7,2003,BRASIL,TPP,PARTICULAR,****,****,"OUTRA FASE",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14631,48656,PRDTX,384,AVIÃO,"CESSNA AIRCRAFT",A188B,PISTÃO,1,1497,1,1976,BRASIL,SAE-AG,AGRÍCOLA,SWLC,SWLC,ESPECIALIZADA,AGRÍCOLA,NENHUM,NULL,2016-07-30
14632,48657,PULJR,3992,ULTRALEVE,***,"SEAMAX M22",PISTÃO,1,600,2,2009,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14633,48658,PPXLR,3992,ANFÍBIO,"JOHN SEELY","COMPAIR 8 ANFHIBIAN",PISTÃO,1,3084,8,2006,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,2,2016-07-30
14637,48662,PTEFI,5012,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-721C,PISTÃO,1,1633,7,1976,BRASIL,TPX,"TÁXI AÉREO",SIAJ,SBPS,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14645,48727,PRHRZ,3992,HELICÓPTERO,"BELL HELICOPTER",212,TURBOEIXO,2,5080,15,1971,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,2,2016-07-30
14646,48729,PUCBR,3992,ULTRALEVE,***,"JABIRU J250",PISTÃO,1,700,2,2008,BRASIL,PET,EXPERIMENTAL,****,****,CRUZEIRO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14647,48731,PUTHG,3992,ULTRALEVE,"TARSO GOROZEVSKI","CORSARIO MK5",PISTÃO,1,550,2,2011,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,LEVE,NULL,2016-07-30
14660,48772,PTRXY,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711ST,PISTÃO,1,1315,4,1985,BRASIL,TPP,PARTICULAR,SNAX,SBML,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14662,48801,PUMIM,3992,ULTRALEVE,***,"FOX II",PISTÃO,1,360,2,1988,BRASIL,PET,EXPERIMENTAL,****,****,"CIRCUITO DE TRÁFEGO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14662,48793,PUMIM,3992,ULTRALEVE,***,"FOX II",PISTÃO,1,360,2,1988,BRASIL,PET,EXPERIMENTAL,****,****,"APROXIMAÇÃO FINAL",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14663,48795,PRAPH,2440,AVIÃO,"PIPER AIRCRAFT",PA-32-300,PISTÃO,1,1542,7,1979,BRASIL,TPX,"TÁXI AÉREO",SBBE,SISO,"NAVEGAÇÃO A BAIXA ALTURA","TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14665,48797,PTSUL,423,AVIÃO,"AIR TRACTOR",AT-502B,TURBOÉLICE,1,3629,1,2012,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,DESTRUÍDA,NULL,2016-07-30
14666,51003,PTISH,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-200,PISTÃO,2,1905,7,1973,BRASIL,TPP,PARTICULAR,****,SWFN,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14666,48799,PTISH,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-200,PISTÃO,2,1905,7,1973,BRASIL,TPP,PARTICULAR,SWFN,SWBR,POUSO,PRIVADA,LEVE,NULL,2016-07-30
14685,48878,PPJGO,3992,AVIÃO,"BEECH AIRCRAFT",58,PISTÃO,2,2449,6,1981,BRASIL,TPP,PARTICULAR,SBAU,****,"ARREMETIDA NO SOLO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14687,48881,PRWIL,3992,AVIÃO,"CIRRUS DESIGN",SR20,PISTÃO,1,1361,4,2006,BRASIL,TPP,PARTICULAR,SBBU,SDRS,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14688,48883,PRBAP,4128,AVIÃO,"CESSNA AIRCRAFT",210N,PISTÃO,1,1724,6,1979,BRASIL,TPX,"TÁXI AÉREO",SWNF,SWEN,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14732,49053,PRDCM,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2010,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14734,49113,PRRGM,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2009,BRASIL,TPP,PARTICULAR,SBPR,SJLY,DECOLAGEM,PRIVADA,NENHUM,NULL,2016-07-30
14735,49115,PTWQK,1815,AVIÃO,"CESSNA AIRCRAFT",T188C,PISTÃO,1,1996,1,1979,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
14736,49116,PROKK,3992,AVIÃO,"RAYTHEON AIRCRAFT",58,PISTÃO,2,2449,6,1975,BRASIL,TPP,PARTICULAR,SBEG,SWYN,DECOLAGEM,PRIVADA,DESTRUÍDA,6,2016-07-30
14738,49118,PTPPJ,4188,AVIÃO,GIPPSLAND,GA200C,PISTÃO,1,1315,2,1999,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
14740,49120,PRKEX,3992,AVIÃO,"HAWKER BEECHCRAFT",G36,PISTÃO,1,1656,6,2006,BRASIL,TPP,PARTICULAR,****,****,INDETERMINADA,PRIVADA,DESTRUÍDA,2,2016-07-30
14742,49122,PTOCO,181,AVIÃO,"PIPER AIRCRAFT",PA-28R-201,PISTÃO,1,1247,4,1990,BRASIL,PRI,INSTRUÇÃO,SIXE,SBPK,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14746,49152,PTDPU,1395,AVIÃO,"PIPER AIRCRAFT",PA-28-140,PISTÃO,1,975,4,1970,BRASIL,PRI,INSTRUÇÃO,SDUN,SBJF,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14747,49154,PRXXX1,1657,AVIÃO,"CESSNA AIRCRAFT",210,PISTÃO,1,1720,0,0,BRASIL,TPP,PARTICULAR,****,****,"CORRIDA APÓS POUSO",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14748,49155,PUFCN,3992,ULTRALEVE,"TECNAM CONSTRUZIONI AERONAUTICHE","P 2002 SIERRA",PISTÃO,1,600,1,2006,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14755,49194,PRMIL,4159,HELICÓPTERO,SCHWEIZER,269C-1,PISTÃO,1,794,2,2007,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,MANOBRA,POLICIAL,SUBSTANCIAL,NULL,2016-07-30
14756,49233,PTLKG,3992,AVIÃO,"BEECH AIRCRAFT",58,PISTÃO,2,2449,6,1982,BRASIL,TPP,PARTICULAR,SBJD,SSBT,DECOLAGEM,PRIVADA,DESTRUÍDA,4,2016-07-30
14757,49237,PTRHI,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711ST,PISTÃO,1,1315,4,1980,BRASIL,TPP,PARTICULAR,SNZU,SNEB,"CIRCUITO DE TRÁFEGO",PRIVADA,DESTRUÍDA,1,2016-07-30
14783,52947,PTJCC,3992,AVIÃO,"CESSNA AIRCRAFT",210L,PISTÃO,1,1724,6,1973,BRASIL,TPP,PARTICULAR,SBRJ,SBPR,DESCIDA,PRIVADA,DESTRUÍDA,NULL,2016-07-30
14816,49454,PRIVE,3992,HELICÓPTERO,"EUROCOPTER FRANCE","EC 120 B",TURBOEIXO,1,1715,5,2007,BRASIL,TPP,PARTICULAR,SBMT,SBMT,DESCIDA,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14817,49472,PRDUH,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2011,BRASIL,TPP,PARTICULAR,SDEN,SDEN,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14821,49478,PUJJG,3992,ULTRALEVE,***,"AGUIA JA",PISTÃO,1,550,0,0,BRASIL,PET,EXPERIMENTAL,****,****,"CHEQUE DE MOTOR OU ROTOR",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14822,49479,PUFFF,3992,ULTRALEVE,***,"PELICAN 500BR",PISTÃO,1,600,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14823,49493,PPJLS,3992,AVIÃO,"HAWKER BEECHCRAFT",G58,PISTÃO,2,2495,6,2007,BRASIL,TPP,PARTICULAR,SBRP,SDJO,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14826,49513,PTCQR,3992,AVIÃO,"CESSNA AIRCRAFT",172G,PISTÃO,1,1043,4,1966,BRASIL,TPP,PARTICULAR,SNKN,SNJO,CRUZEIRO,PRIVADA,NENHUM,NULL,2016-07-30
14865,49591,PRPME,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-220T,PISTÃO,2,2155,6,2011,BRASIL,TPP,PARTICULAR,SNPJ,****,CRUZEIRO,PRIVADA,LEVE,NULL,2016-07-30
14866,49592,PTJQP,3992,AVIÃO,"BEECH AIRCRAFT",A36,PISTÃO,1,1633,6,1974,BRASIL,TPP,PARTICULAR,****,SBDN,DECOLAGEM,PRIVADA,DESTRUÍDA,NULL,2016-07-30
14867,49593,PTHUE,1633,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1451,5,1988,BRASIL,TPX,"TÁXI AÉREO",****,****,CRUZEIRO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14871,49614,PUDJB,3992,ULTRALEVE,***,KR-2S,PISTÃO,1,550,2,2009,BRASIL,PET,EXPERIMENTAL,****,****,"CORRIDA APÓS POUSO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
14875,49618,PTFJA,3799,AVIÃO,"CESSNA AIRCRAFT",525,JATO,2,4717,8,1999,BRASIL,TPX,"TÁXI AÉREO",****,****,DECOLAGEM,"TÁXI AÉREO",LEVE,NULL,2016-07-30
14876,49619,PPGFN,170,AVIÃO,"AERO BOERO",AB-180,PISTÃO,1,844,2,1992,BRASIL,PRI,INSTRUÇÃO,SSKZ,****,POUSO,INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14899,49651,PRJBA,220,AVIÃO,"CESSNA AIRCRAFT",152,PISTÃO,1,757,2,1979,BRASIL,PRI,INSTRUÇÃO,SDMC,SDMC,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,1,2016-07-30
14903,49671,PRMOB,3992,HELICÓPTERO,"ROBINSON HELICOPTER","R44 II",PISTÃO,1,1134,4,2010,BRASIL,TPP,PARTICULAR,SBBR,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14906,49691,PRORB,5588,AVIÃO,"TWIN COMMANDER",690B,TURBOÉLICE,2,4683,8,1979,BRASIL,SAE,ESPECIALIZADA,****,****,DECOLAGEM,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14954,49792,PTHTU,3992,HELICÓPTERO,"BELL HELICOPTER",206B,TURBOEIXO,1,1452,5,1974,BRASIL,TPP,PARTICULAR,SDEY,SDEY,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14959,49814,PPEPA,4604,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,6,1987,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",SBBH,SNKF,"CORRIDA APÓS POUSO",PRIVADA,LEVE,NULL,2016-07-30
14971,49876,PTOVB,19,AVIÃO,"PIPER AIRCRAFT",PA-31T1,TURBOÉLICE,2,3946,6,1981,BRASIL,TPX,"TÁXI AÉREO",SIAQ,SWYP,CRUZEIRO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14973,49880,PTYSS,2496,HELICÓPTERO,HELIBRAS,"AS 350 B2",TURBOEIXO,1,2250,6,1997,BRASIL,M14,MÚLTIPLA,SNBX,SNBX,CRUZEIRO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
14975,49892,PTUIU,5109,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,1994,BRASIL,SAE,ESPECIALIZADA,****,****,ESPECIALIZADA,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14976,49911,PUSNX,3992,ULTRALEVE,"SONEX LTDA",SONEX,PISTÃO,1,300,2,2002,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,1,2016-07-30
14977,49931,PTKEN,3992,AVIÃO,"CESSNA AIRCRAFT",310Q,PISTÃO,2,2404,6,1974,BRASIL,TPP,PARTICULAR,****,****,TÁXI,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
14978,49932,PPGGH,237,AVIÃO,"AERO BOERO",AB-115,PISTÃO,1,770,2,1992,BRASIL,PRI,INSTRUÇÃO,SSAQ,****,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
14979,49933,PRHOA,2454,HELICÓPTERO,"ROBINSON HELICOPTER",R44,PISTÃO,1,1088,4,1999,BRASIL,M14,MÚLTIPLA,****,****,DECOLAGEM,"TÁXI AÉREO",LEVE,NULL,2016-07-30
14981,49935,PUVAL,3992,ULTRALEVE,***,"VIMANA R-12",PISTÃO,1,506,2,1998,BRASIL,PET,EXPERIMENTAL,****,****,"CORRIDA APÓS POUSO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
15011,50053,PTBXE,3992,AVIÃO,"BEECH AIRCRAFT",23,PISTÃO,1,1043,4,1963,BRASIL,TPP,PARTICULAR,SSAY,****,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
15012,50091,PTNKO,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-711C,PISTÃO,1,1202,4,1977,BRASIL,TPP,PARTICULAR,SSIE,SSZF,DESCIDA,PRIVADA,SUBSTANCIAL,5,2016-07-30
15015,50095,PREKN,4780,HELICÓPTERO,"EUROCOPTER DEUTSCHLAND","BK 117 C-2",TURBOEIXO,2,3585,11,2013,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,POUSO,POLICIAL,LEVE,NULL,2016-07-30
15017,50097,PRGGY,5106,AVIÃO,"BOEING COMPANY",737-8EH,JATO,2,70533,193,2010,BRASIL,TPR,REGULAR,****,****,POUSO,REGULAR,NENHUM,NULL,2016-07-30
15027,50131,PTUDG,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201A,PISTÃO,1,1800,1,1987,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
15028,50132,PREAG,3992,AVIÃO,"PIPER AIRCRAFT",PA-34-220T,PISTÃO,2,2155,6,2007,BRASIL,TPP,PARTICULAR,SDTK,SBMT,SUBIDA,PRIVADA,DESTRUÍDA,3,2016-07-30
15033,51568,PTRUB,4857,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-810D,PISTÃO,2,2155,6,1983,BRASIL,TPX,"TÁXI AÉREO",****,****,"CORRIDA APÓS POUSO","TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
15038,50233,PUFSC,3992,ULTRALEVE,"FABIANO COSTA",AGUIAII,PISTÃO,1,550,2,2005,BRASIL,PET,EXPERIMENTAL,****,****,"CORRIDA APÓS POUSO",EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
15039,50234,PUZRM,3992,ULTRALEVE,"SERGIO MAURO","CP-750 BERYL",PISTÃO,1,750,2,1991,BRASIL,PET,EXPERIMENTAL,****,****,TÁXI,EXPERIMENTAL,SUBSTANCIAL,NULL,2016-07-30
15040,50236,PUSPE,3992,ULTRALEVE,***,PETREL,PISTÃO,1,500,2,2007,BRASIL,PET,EXPERIMENTAL,****,****,"APROXIMAÇÃO FINAL",EXPERIMENTAL,SUBSTANCIAL,1,2016-07-30
15042,50239,PTOAT,3992,AVIÃO,"BEECH AIRCRAFT",V35B,PISTÃO,1,1542,6,1980,BRASIL,TPP,PARTICULAR,SJFR,SWJN,"APROXIMAÇÃO FINAL",PRIVADA,SUBSTANCIAL,NULL,2016-07-30
15043,50240,PTUHX,4497,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1800,1,1993,BRASIL,SAE-AG,AGRÍCOLA,****,****,"OUTRA FASE",AGRÍCOLA,NENHUM,1,2016-07-30
15044,50245,PTUIP,3992,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-202,PISTÃO,1,1550,1,1994,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
15046,50248,PTKGT,3992,AVIÃO,"CESSNA AIRCRAFT",182P,PISTÃO,1,1338,4,1974,BRASIL,TPP,PARTICULAR,SWKF,SDTI,POUSO,PRIVADA,SUBSTANCIAL,NULL,2016-07-30
15048,50252,PTGPJ,95,AVIÃO,"NEIVA INDUSTRIA AERONAUTICA",EMB-201,PISTÃO,1,1800,1,1976,BRASIL,SAE-AG,AGRÍCOLA,SSRZ,SSRZ,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
15049,50253,PTUVK,2585,AVIÃO,EMBRAER,EMB-202A,PISTÃO,1,1800,1,2008,BRASIL,SAE-AG,AGRÍCOLA,****,****,"NAVEGAÇÃO A BAIXA ALTURA",AGRÍCOLA,SUBSTANCIAL,1,2016-07-30
15050,52552,PRAXK,930,AVIÃO,EMBRAER,"ERJ 190-200 IGW",JATO,2,52290,125,2012,BRASIL,TPR,REGULAR,SBCF,SBPS,POUSO,REGULAR,NENHUM,NULL,2016-07-30
15062,50313,PTRDP,4368,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2,2073,7,1980,BRASIL,TPX,"TÁXI AÉREO",SBJI,SSKW,POUSO,"TÁXI AÉREO",SUBSTANCIAL,NULL,2016-07-30
15063,50314,PRGPM,4155,HELICÓPTERO,HELIBRAS,"AS 350 B2",TURBOEIXO,1,2250,6,2006,BRASIL,ADE,"ADMINISTRAÇÃO DIRETA",****,****,"APROXIMAÇÃO FINAL",POLICIAL,SUBSTANCIAL,NULL,2016-07-30
15064,50315,PPGNQ,237,AVIÃO,"AERO BOERO",AB-180,PISTÃO,1,844,2,1993,BRASIL,PRI,INSTRUÇÃO,SSAQ,SBPF,"CORRIDA APÓS POUSO",INSTRUÇÃO,SUBSTANCIAL,NULL,2016-07-30
15065,50317,PRUBJ,3992,AVIÃO,"CESSNA AIRCRAFT",A188B,PISTÃO,1,1497,1,1976,BRASIL,SAE-AG,AGRÍCOLA,SDVI,SDVI,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
15069,50321,PRYCJ,822,HELICÓPTERO,"MD HELICOPTERS",600N,TURBOEIXO,1,1860,7,2007,BRASIL,TPX,"TÁXI AÉREO",SIJZ,SNMD,CRUZEIRO,"TÁXI AÉREO",DESTRUÍDA,NULL,2016-07-30
15071,50324,PPCTD,1260,AVIÃO,"PIPER AIRCRAFT",PA-25-235,PISTÃO,1,1315,1,1965,BRASIL,SAE-AG,AGRÍCOLA,SSOL,****,"CIRCUITO DE TRÁFEGO",AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
15073,50331,PRBMS,3992,AVIÃO,"AIR TRACTOR",AT-402A,TURBOÉLICE,1,3175,1,2004,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
15078,50337,PRMXM,3992,HELICÓPTERO,"ROBINSON HELICOPTER",R66,TURBOEIXO,1,1225,5,2012,BRASIL,TPP,PARTICULAR,SBJR,SIWS,CRUZEIRO,PRIVADA,DESTRUÍDA,1,2016-07-30
15079,50339,PTVTI,476,AVIÃO,EMBRAER,EMB-202A,PISTÃO,1,1800,1,2011,BRASIL,SAE-AG,AGRÍCOLA,****,****,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,NULL,2016-07-30
